family,params,seed,n,m,solver_type,preprocessing_enabled,propagation_enabled,lower_bound_type,optimal_cover_size,runtime_seconds,nodes_explored,nodes_pruned,max_depth,forced_assignments,preprocessing_reductions,vertices_removed_by_preprocessing,root_lower_bound,finished,threshold_trajectory
watts_strogatz,"n=10, k=4, p=0.5",1024,10,20,improved,True,True,maximal_matching,6,0.000114,7,3,3,13,18,10,5,True,[]
watts_strogatz,"n=10, k=4, p=0.5",1024,10,20,raw_emulation,False,False,trivial,6,0.017281,376,0,0,0,0,0,0,True,"[(8, 1.0, 7), (16, 2.0, 16), (32, 4.0, 46), (64, 4.0, 46), (64, 5.0, 73), (128, 8.0, 188)]"
watts_strogatz,"n=10, k=4, p=0.5",1024,10,20,ablation_prep,True,True,trivial,6,0.004744,94,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 8), (8, 5.0, 12), (16, 8.0, 17), (16, 12.0, 17), (16, 14.0, 17), (16, 15.0, 17)]"
watts_strogatz,"n=10, k=4, p=0.5",1024,10,20,ablation_prep_lb,True,True,maximal_matching,6,0.002153,18,0,0,0,0,0,0,True,"[(1, 4.0, 1), (2, 4.0, 1), (4, 4.0, 1), (4, 5.0, 4), (8, 4.0, 1), (8, 6.0, 10)]"
watts_strogatz,"n=10, k=4, p=0.5",1024,10,20,enhanced_emulation,True,True,maximal_matching,6,0.002839,35,0,0,0,0,0,0,True,"[(1, 4.0, 1), (2, 4.0, 1), (4, 4.0, 1), (4, 5.0, 4), (8, 8.0, 7), (8, 12.0, 7), (8, 14.0, 7), (8, 15.0, 7)]"
watts_strogatz,"n=15, k=4, p=0.1",42,15,30,baseline,False,False,trivial,10,0.007724,1265,628,15,0,0,0,0,True,[]
watts_strogatz,"n=15, k=4, p=0.1",42,15,30,improved,True,True,maximal_matching,10,0.000306,13,6,5,23,28,14,7,True,[]
watts_strogatz,"n=15, k=4, p=0.1",42,15,30,raw_emulation,False,False,trivial,10,0.106682,1762,0,0,0,0,0,0,True,"[(4, 1.0, 6), (8, 2.0, 12), (16, 2.0, 12), (16, 3.0, 21), (32, 4.0, 36), (64, 4.0, 36), (64, 5.0, 59), (128, 4.0, 36), (128, 6.0, 99), (128, 7.0, 166), (256, 8.0, 278), (512, 8.0, 278), (512, 10.0, 723)]"
watts_strogatz,"n=15, k=4, p=0.1",42,15,30,ablation_prep,True,True,trivial,10,0.024791,426,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 12), (16, 4.0, 12), (16, 5.0, 18), (32, 4.0, 12), (32, 6.0, 27), (32, 7.0, 39), (64, 8.0, 51), (64, 12.0, 83), (64, 14.0, 83), (64, 15.0, 83)]"
watts_strogatz,"n=15, k=4, p=0.1",42,15,30,ablation_prep_lb,True,True,maximal_matching,10,0.020223,315,0,0,0,0,0,0,True,"[(1, 4.0, 1), (1, 6.0, 1), (2, 4.0, 1), (2, 6.0, 1), (2, 7.0, 2), (4, 4.0, 1), (4, 6.0, 1), (4, 7.0, 2), (8, 8.0, 7), (16, 8.0, 7), (32, 8.0, 7), (32, 9.0, 28), (64, 8.0, 7), (64, 12.0, 83), (64, 14.0, 83), (64, 15.0, 83)]"
